Rank,ID,Name,Mint,Image,Total Yield
10322,4515,Quantum Trader #4515,ByWw11xZ694aMdqSfNzwdhGK6L31xaMoLoGCRAhY1Ade,https://arweave.net/RPoYGgexBfJxAGoJsMNe6GO41u6Chpr9vP4mbyOVOHE,10199.6006
10323,3030,Quantum Trader #3030,FnX2ndNG9WFCcpW2oUfaosGpS8fEwAZSsmEeUJ63KzvU,https://arweave.net/6T9sUCJpr65ZWavLIDOFrBo4hFdMWCTyvYRTjORD__k,10198.719
10324,2346,Quantum Trader #2346,HXBka7fG954g22wTVDpwjuiKsyWArxtf4qRjRoUs6f5c,https://arweave.net/bbEXgsVHesARtTMaGv8m5eHHCr8fxQL8hqE6BHaZD08,10197.8375
10325,4117,Quantum Trader #4117,3HNUodMeEj2Z7XLWp6rEzuX8pGQhKaDaUfMveo8tKZeM,https://arweave.net/XX4Xi_7iWUfHJWmRVkn_KV3DqAMPICu-ScAb7tBhMTg,10196.956
10326,7677,Quantum Trader #7677,4GHfQTVgjeU6hzMKijW93j2THveq96U3fLSnjU8QAMSQ,https://arweave.net/eCIQ3srcQ00HO5x9WkafwAt5TQ3uSrioku7xJbjq8jE,10196.0744
10327,266,Quantum Trader #266,5Gc8weztYcFXjb6BGPTspJGjz1jUGr3pZgGXznf7ejDF,https://arweave.net/iGDrU98gwRFzfBHW7zd0OK44F5PHJ84Sx55bvuN8JJs,10195.1929
10328,3528,Quantum Trader #3528,5fhcPSpJZWZShkXGXb5VJUJLurvxt8McjeZCM2bS7Kyt,https://arweave.net/8zIsN_2gSn5tYbeJaCpricWFzSGcSua85OT0FMJgEEI,10194.3114
10329,38,Quantum Trader #38,9XScR63ZNJRRTcyxQKpBv1jmoQssmVaL9fG159H7P8k2,https://arweave.net/IicfV2Pz2F20GLGSXsGrO9-_eDlVqcRBHw31lkGlYUo,10193.4298
10330,8149,Quantum Trader #8149,CgGPPmFuBsJ88ETBaRJbWtncB7qmqMYX8qygCmP3CYf8,https://arweave.net/TD-TLevUztvDtzs975kg36aEQFADWySDROeC7FnqKO4,10192.5483
10331,3912,Quantum Trader #3912,DhfrsoutqusLJ5rgUVFL9xQSJbTEhFYdGu3Jjf93hK8T,https://arweave.net/c6ud-lG_K-UjFaR2SWS_KymnjfCuDj8gTaWpJHVQJNg,10191.6667
10332,372,Quantum Trader #372,ETMe78gWKPimaKYa4UdWaM6ffFhYZetUhw6bsQtddS2L,https://arweave.net/LdfU-UrGGPZntXBDr1ji1bENwyrA87xKQKmwTSfu1EU,10190.7852
10333,1567,Quantum Trader #1567,EaJp71QJVJAfxtRWHS32pSdDQXiQKFZ8XtzUmvcQkhdn,https://arweave.net/zJ_ZCq4jpeG_gmMbW7W_W0LusQ2ygV2UVvUvwrLtMUo,10189.9037
10334,6821,Quantum Trader #6821,Fnh5LzohhW7HuwzZy6jL7wxhYvnF4A5Vbbtpsto6YxPX,https://arweave.net/kjSLqpulwFy2Z1-McfT0nFGvep9xmacRWNThSnH7HE0,10189.0221
10335,5578,Quantum Trader #5578,HMFhSEPJtSevVAGQCSGZmPMkaVn6ehPR3N8Ntj89C1dy,https://arweave.net/i1Wf23Lm-gztra9h94vjdOgk1uyQx2x5lScB3cHdLXw,10188.1406
10336,5941,Quantum Trader #5941,HUBxJGjaVBnJX2bwYorQAqvUnvBPpaiWyzgNjn8cAzBH,https://arweave.net/grC0NP8UZ8Iz3dxb2bG3MBf5SUSRhFYhj7opt2l1VNc,10187.2591
10337,2607,Quantum Trader #2607,1rp18RssYX7sEHrq3fVEWS1RM2KEJJTi2akRfJWbio7,https://arweave.net/WOfNOl-JJoeNMm_lF_LF8NCeH_Sjv43z1enHmOGAL58,10186.3775
10338,3878,Quantum Trader #3878,2NsnpyXNXo1Ypva9XLHTAvtm5CXpzFJwHKdnpJVASmEJ,https://arweave.net/SXjZ5w8KNjSe2eYRlxT4u_K-FOVJoq7ByYcZjtCHl8s,10185.496
10339,3233,Quantum Trader #3233,3ukYEKZY7qgNhZrV6qpF7irydYh6epU6p5C6xeQeGNyp,https://arweave.net/e-WRuuxTK8XRoDZH-Ov_eo4_2F49f678-xuHRD0XSLQ,10184.6145
10340,940,Quantum Trader #940,3wHcC5ZSLn13rWfQGHgzab9hkwBxxnagRabJMmcLrNVc,https://arweave.net/tCZ78aHdBHc-xzFCBhXjyV8YI0imaN3BO96PjWeDRyY,10183.7329
10341,5571,Quantum Trader #5571,7h2vwPuy9KvfUmWNWhm68FdWaizGMghmApeehZJbvC8g,https://arweave.net/H0HLOuwT3Ai2DobinRMR4uTr5g2xaHD-U2bUdfp2Q5o,10182.8514
10342,5878,Quantum Trader #5878,9DfC9Ta8ANUuSNHSTtcdpaxqG2V48vLhXhCbK5bqCJWU,https://arweave.net/53FCcuPaPqfutFf31N5RD4eKAVobxVWhF4GMmEEVnrc,10181.9699
10343,3890,Quantum Trader #3890,9GhVjhbgYykJkyit1mLrtY5Tn5xUPxRDqa8QFWsvyDsZ,https://arweave.net/OnQ4r7zpY-kreYeTqCH7WH7SRZPPfokPb-yu1HeGLKg,10181.0883
10344,1325,Quantum Trader #1325,Ea4JVxdL3ZR8kHVrhGzJ5vFwaWztSmrbHzF72JxoSXCq,https://arweave.net/yZC-il8RjBYrKtt4rTmZfFlp0udcSx3NHa3KTpWP4JA,10180.2068
10345,3906,Quantum Trader #3906,FYPm97k7jTdqtc72WcBeEn1NNxFJ8rr5vnVPWzHSweVs,https://arweave.net/nrajGihsGPx7nN961bCNRsutPkJ-1dSBBnzZP9yeV_M,10179.3253
10346,8126,Quantum Trader #8126,FZZudwb77izpF7L8TkcM489UZJBiuiWMmHVGxYnR2FK4,https://arweave.net/RX9V0K2Ty4JVwcPZ4D72X0xQuO0Wgt8VEw4WPI28wqg,10178.4437
10347,7076,Quantum Trader #7076,FiUK1jipR8zptbxLrK5wuus4e97aR8LNeVA7DzKDUJDa,https://arweave.net/8kkoSTycZPlYE7NiM-e14VfKyiIML5zzeNmTexoxg5A,10177.5622
10348,3236,Quantum Trader #3236,FpNbg3b6TafKkbZTfjVuSceTSriUErtsQXXnG2knDWcm,https://arweave.net/NO9Aq3nA8TS_nqp73xSvNDczx4_HxUb8z8tzhm7kliE,10176.6806
10349,3891,Quantum Trader #3891,GBTRzAjgY2z23vqvK5itBKANibxzGKBua4WLrz6t7K4A,https://arweave.net/vemZPvVADs853sBFpg1r1Z5q_C60DZBLd_cgjpYBJBc,10175.7991
10350,7088,Quantum Trader #7088,GEYbzkNWckWMZhkhHXGFQN8DARGsuyBq5M1zztQMhexG,https://arweave.net/BcznPUDRxE7INWOLvgPLf7AfJxC8jMfnY99_flkHtfY,10174.9176
10351,5924,Quantum Trader #5924,H75e48qA8gDYH1S5QphfVSt6CEpo2LxZQhxgLVQKtQfa,https://arweave.net/FFwwQZntKH-C50w8REdz28zD5IoAQMR2SQXn9nMO3kE,10174.036
10352,3022,Quantum Trader #3022,339WMrZKyugS94vB1gSh9fnzmyFRWjULT2mNkpXDnfLv,https://arweave.net/6i9lBKiqQwguo2GucWgAB_Ucf1w7CBEYg6Wdsn0NFJI,10173.1545
10353,7735,Quantum Trader #7735,3L1JDyzRuD9A7pLC3FaALru4ExmmbhwnEtnfkUh85ZLf,https://arweave.net/8zQRxr3x5RN-r94r_Rm3V6Ga0jlETg5aIedXexibu-I,10172.273
10354,3329,Quantum Trader #3329,4xAMkiguj1PeuBn4PGMWELyjzRg8hWNGwdXr6oYXHzLE,https://arweave.net/ZEb94sNeco7YRTcEerEXDOXYALD5xL4gQZ0GSWWKzOM,10171.3914
10355,3002,Quantum Trader #3002,8GcyLD99kewRgaDSbJJi3gH2zu67FJgzm8KcJw7CRgMU,https://arweave.net/AoLaiG5g8nzpr1j43y9_HPG1FjblishobXI70A6by4U,10170.5099
10356,1076,Quantum Trader #1076,AtreGT8zn4FvHFREdA4BsqvGnkwm8PVPW9uBHnucmNyQ,https://arweave.net/nbZ3LoznK-3YyFfJViaZDwgXWt_dJ5uL8aa6jvg7Ukg,10169.6284
10357,3382,Quantum Trader #3382,BoCmSgowB7RrBBWwXxnwvQpFCCFo5YUA9jh5YraeYWb5,https://arweave.net/G_Ja9Dy1AX_7uZDdm1j3Xecj16FZqsO4wjDSHbJqwuc,10168.7468
10358,4035,Quantum Trader #4035,HTxuXbpj6x9dpLRvgMc9hy45swUWj86pB5MYt2t7EZY9,https://arweave.net/MO3AETvUgBZHkVNFT6Pmo04eycX_QDze8DgzlKIkiPM,10167.8653
10359,8141,Quantum Trader #8141,5QehmBTaC54bgNqcP4J1RquB3mE5t9M49k5JczuAJ7RX,https://arweave.net/ysxjiYPT6lSCYOdIa23wTZCjUx6-rzIAukZKc2Ttppk,10166.9838
10360,281,Quantum Trader #281,5x7r1rLoc5ZxEecongHZUSHLk9LQLLwxcg3RNBJH4RaL,https://arweave.net/EJDOuRNBOZRtUCqewe-XAEAI3BPyP9bCKnNgOWZCkxU,10166.1022
10361,1425,Quantum Trader #1425,8Wbb7HW2pSb6RxecmSusVKoTNoo6exG1P8qT8i9Dpppd,https://arweave.net/acJNzADFmnuekbFka4zvCYKUdfMDr3xvCup3Ohk9Isk,10165.2207
10362,2286,Quantum Trader #2286,8ans4UGscSGEUsLwXpE2AqUWvqYYjDrvywcwkZ6qGuxo,https://arweave.net/FffygNIkswpgtLBK0lvwE0Ekap3esTRN1MinsdLEakg,10164.3391
10363,3201,Quantum Trader #3201,A1cYsUMCss7vvLsZmQhWFbFxrWAc7cDgjhtmS9wYtmAo,https://arweave.net/LGpQqmuYKfLHegSFtYKpM2gP54-ACRYwn5_NclYW3C0,10163.4576
10364,1039,Quantum Trader #1039,E3Jz47Qka2h7xzGNuEG42ryCA8rrdDzSTaeZmPmPYGW9,https://arweave.net/BcJCvPtoJqGHmaTn4s7N3CVDFzx3FRNcMKVAsUofh-Y,10162.5761
10365,5752,Quantum Trader #5752,oKGxUqx58PUggPam143fW34GqjHwJkaJ9UMiPpUSqrw,https://arweave.net/Re60hZ5QR-kBPQ2DcuM8wFxFjKq16dgfOH-Vw7JY988,10161.6945
10366,1175,Quantum Trader #1175,9KDYa5XotxbcfBK6sxZawSqPxNch1gpZhd9F5TVVjNV5,https://arweave.net/E7Bo1Wi3gnSrMW-_77PN6nwFBjUozYRXXyH1kBSA4mE,10160.813
10367,5206,Quantum Trader #5206,ANQ5xnBDugGZw2dDX49D4e7pLSa5afFZk5vsh15wbCub,https://arweave.net/LZ47ReyohazBW43ms8PdM7wURUeYe5MarqJw9wb2W5I,10159.9315
10368,8062,Quantum Trader #8062,B19dAMDfMRRFAqPpZ9r5L8uCMVk3P3BbvrUmFNaaZBM9,https://arweave.net/wxwTSE8hP5FUDUrLhXIyE76Rov6yIOAtZCgDO7XU3fA,10159.0499
10369,8814,Quantum Trader #8814,BY9a8P3o7JBg5EjH3Ns4nv94dH4QJpcbBohwAVoDaiqC,https://arweave.net/BxpqQyuafy6i9AeZ8HFz79DaagbBbyfju3m20LA9SUA,10158.1684
10370,6425,Quantum Trader #6425,DUvUimNTjUj3urjmxrAAB2PZC8Scy2XxpHsXSTXVKmFD,https://arweave.net/CxIl4D-QeLJSOug-8Rbqv8S6wmPgd2qRqIZerZ_NaOo,10157.2869
10371,5565,Quantum Trader #5565,DfPHHaLJSk2dVsgec7GrnRmNwT2qoLUhTF8fJFbJ83hj,https://arweave.net/AOnstmdNONsZTC3s16aFBOCZRrdQDwiG12t7jz8dzfs,10156.4053
10372,5662,Quantum Trader #5662,EiCutGTb8APGBfrnKv2Zvo9agrU9s7FYfLPgkNmbdUxn,https://arweave.net/HwO7xBDWEdTVRFYYR8LB118o8ONJQEf168vWAhd7_BY,10155.5238
10373,5278,Quantum Trader #5278,ErSg5Ns2tHZAQEeRXpTAXnjtXEfzGfyoZZt7s4ZyzYRg,https://arweave.net/7RsSAZNhFxBPjVEgcoVJjIjtnNPvHfIdVSm9GKOXWP8,10154.6423
10374,204,Quantum Trader #204,FCWbfNky2fQUSppCX5psY5zkmnMWoPMYJXLXBomoMGWv,https://arweave.net/eIeGW1WFHQbsp7NeGo0VuD4XmJQNW7pYyyhMA8gE-RA,10153.7607
10375,4202,Quantum Trader #4202,2qthzt5WT8VPSB1oFzNEiN5pbPQSxmUnrjL7QPiutbNt,https://arweave.net/WdgqKso-GFQIBu8MnLCukIo-V0mDXCVlV9g4YQqLpOU,10152.8792
10376,7661,Quantum Trader #7661,4VBUCt7PxbPrwTAvf5D8NkUn7tnqh2ZQMMe4T1FKhcRh,https://arweave.net/mwUe6PaolNYGUArqPgq3yHjr2K33UeohTP-V4LHfqdo,10151.9976
10377,887,Quantum Trader #887,4ijGZHvrS2M6Mc1xFu8YaYeEmpdVRicqwAXcst67N11T,https://arweave.net/tZkTYC8O63KJc1dHAbaXsV0qwb8sx8wbRSQavFBqcwI,10151.1161
10378,4090,Quantum Trader #4090,4uYfuuWbYAeM48X4kLA9UPLnG2JhCzjs2uKrfyDNt4fR,https://arweave.net/PDgIXu636GhBGRo0JTUQEuWHn4xNez-tNJsCAm9BmBQ,10150.2346
10379,2638,Quantum Trader #2638,5eKo5W8QnWU4FnYLhXbTzCeiizwz4dA6fSkW4JBA2uVr,https://arweave.net/fx7ewiowg3AeTJUm7bihJPK3o3l8Mz8ht1zUfEEBd5w,10149.353
10380,2097,Quantum Trader #2097,5fquAsj4uf9gg5zyW8Mh65cq8T55iW3Pe8o3HqHSkMdv,https://arweave.net/KI0YDiiedzcnn3eu8EoSL5k3XKZGyHpvwcv-HNl65uc,10148.4715
10381,4752,Quantum Trader #4752,6xiHfF3oC5WnZh2L2u5v2sCyUkMApVgqEBXhnQULFKdh,https://arweave.net/5TDDqxw_vB2Ngj8tRoPomxs1un6E0TK2CXgq3mU1Dq0,10147.59
10382,125,Quantum Trader #125,EYNSKFGwr7kGLv8jfUt9yypvJt7M9XBKw6PjRh5DWnh2,https://arweave.net/OTVwOvtWnaXyGim1aSDdCVeMk4hOkO5f6iA6J4kIZNo,10146.7084
10383,2895,Quantum Trader #2895,FBLELd8VwZn8WDFUvtg3Zjke5w4aVnrZnqFrkWpzzmyQ,https://arweave.net/N0yh20gIbGyyGJCkN53-pRZgMcSCJ0Vp-ZtwGvarRtU,10145.8269
10384,5712,Quantum Trader #5712,FpaJEAsUU1d8yP4SDVWQWNS8v13hP4Cdbb4Vy1zUUfgu,https://arweave.net/jI7cL_X5UXoYuJkpA6oOtXTdHn0TxQkCPr4QajJEP08,10144.9454
10385,716,Quantum Trader #716,G495JxRZ6oKXqtYcCvd9S5BpQwMjrQLsZaT7HhLGXECi,https://arweave.net/mYiczdUp5Qk1i3gCnDPLn9-2Mm8w0QKm9be5rBmrlvY,10144.0638
10386,1724,Quantum Trader #1724,2R6i6v3KyRwFJQyzDEY4heG9ie8LiE8U4MpNMFqaVD5J,https://arweave.net/SpSeUignuEOKTvZyhON32nuCqwiULi-K-AKSsIxtu5w,10143.1823
10387,2522,Quantum Trader #2522,2ZAzDn7TqSCStL6uPobtG6jLZ9hUUf7M8eTrAMMYfQJL,https://arweave.net/Lolh2bdfKqDfzbmPfU5NwRqiLHvmvO3d4guOfMyHhK4,10142.3008
10388,1311,Quantum Trader #1311,3jagHDpmWDehhe8aNhiB8JZAzYDedfTQw8a8Sa3g3thD,https://arweave.net/m4y07u2LMznwqNPVTXrNV0dyD_gBwnOHTuEzmeyDp_U,10141.4192
10389,2042,Quantum Trader #2042,4NNTLPNVp1qg1MAtbM4MRj9F3yTEJ2yoFXvnqc62PsHk,https://arweave.net/lf5sXEVyQisdTLq_V_WvIxdvIgzML7N04B5DRSkMF_U,10140.5377
10390,3070,Quantum Trader #3070,5LdgacQTdhbt5jNZgNnCF2jj2atHsSbTRTg6uP5MHeJN,https://arweave.net/n_NENuGXNZavuFyg_W2tBWHrn5mJwCQS2M409HCxO5M,10139.6561
10391,4006,Quantum Trader #4006,AK1KJjVdTta7WPJ1rk9jdTqKzv4j3MApHMdiqoHZoZe2,https://arweave.net/WVcaeBbyf8k5FhRxiGnruuOKsxwACISEqzNcZdCw-yA,10138.7746
10392,6890,Quantum Trader #6890,AT1i448RAFd9u1jKWbAUSWBLrRaHxq11qc6BdZGw2CE5,https://arweave.net/gjXlLBxcUFG1xLoC1gVDXCa7wViNng8XOjRRVe_f8xY,10137.8931
10393,8077,Quantum Trader #8077,G85N49a84zQQuPzMByr6BT5C5ns1DwxahgFJu2kVF9hq,https://arweave.net/GwYMKkMAStmfDjDd4l80vB0jWR4Z-WhraxWsPdCsuEQ,10137.0115
10394,4007,Quantum Trader #4007,6LVNnQ7nNpgDG9stFawkfuizYGJCAthNGwYnmYA8MCpZ,https://arweave.net/CmAOgqHu4YRo9OtYEg02PZcyDpmNyND_qBB27YYdPC0,10136.13
10395,3567,Quantum Trader #3567,8b1xBhPPSxKgWT1of7ENfsWNGvBnq9XhJREcsrC2zxSh,https://arweave.net/fe3_rUXlm5p-IXqvIPEM-xwW94X58DZyagFcgcXVA_Y,10135.2485
10396,3228,Quantum Trader #3228,9gyDF3rwoDCbQG7VsoUKSeXS8YVUzMCe1AgPSNTbcfbh,https://arweave.net/QD0We-vI3ROOPwTy7h3O7fGkJnrv6R4iqtyz-5OewR0,10134.3669
10397,3058,Quantum Trader #3058,AQ3fwuPPHyMwZAUEY3uk4GRhFUpcfhqm6yBHZbbpFPcV,https://arweave.net/dbomv_wH4fOCMk7TrcwjU2iijuNnbDDOECyQ7VhQnGA,10133.4854
10398,1620,Quantum Trader #1620,BWHFMWhjxLVhXGnrhTYSxw9pFU2dfEM51PoPTxhKHhPs,https://arweave.net/iZoRwfB5hpLNQuMZAja4EC_OQ7g28zpwsMaRlQLDmDg,10132.6039
10399,2928,Quantum Trader #2928,CZhziFqThy7fy4jJyweNwWqi67uoSGQQRSXTht5psXxr,https://arweave.net/pS-GuhcXYEcGW65QTMBLlUmxv8DwS_efsBgjb2PixPw,10131.7223
10400,5760,Quantum Trader #5760,Dx5dkbLa8GDrob8Pq7g29dYzAMchQnXWbqnsLLy3CD8h,https://arweave.net/4c1GsOiZHuV3ONTQ6Npetb2eJf3MVMpRTV6q9WyR3jw,10130.8408
10401,4554,Quantum Trader #4554,F46JqTH55p1itmxN33TJSBjn4rD8hxb93EMXhkWpB4Ao,https://arweave.net/R-dtyCyTDYd0-aORhVQhV16gqyrAeFtgAhTeAW-0s24,10129.9593
10402,932,Quantum Trader #932,J3HknwMXKLbToKzxTyKDYw9ZEFbXrGQG8GvqeVhK886f,https://arweave.net/ou9Ezrpvu67DCaLOfYiB0mmis1QTaA2GceZdAaQI-S8,10129.0777
10403,939,Quantum Trader #939,32UqyH8qKJK8QvrvCVWtLbejqQFtu4rkYVnwMkWFXoM7,https://arweave.net/ZAYGhmLTnzugDH0htvSPZk04M4xFLp3jjr43aZD8G1o,10128.1962
10404,8442,Quantum Trader #8442,3o17vPd4iWcythiouqEMWfa9LUdmZBDgzQoVfzZH1rwQ,https://arweave.net/ZbkRZisUx4a-hgD2PlRHXdsNPXmqoDGxin5reNvv5Fs,10127.3146
10405,750,Quantum Trader #750,5PdwLDu47Npvfk4qZXjcewGS7Temtk9gcgg8XhhzujBG,https://arweave.net/0j5ziOj0fZGPiXq52ElJi4EMOn0lIvX9ubgwd1OPcJ8,10126.4331
10406,5740,Quantum Trader #5740,77r25PhNpeSSDKA5ppnazZtE91G1kFW9TDjswYZSiKQk,https://arweave.net/eJIiD38TGgJO12YZqaUj0d8TByOdmzNeA8ntfHF25rI,10125.5516
10407,2516,Quantum Trader #2516,AGhGYFZpNtwtNR2xULxLDJM13Rr2yhy8kk3AaEKbJFC,https://arweave.net/ViehjO47N8xMAToK-zd3wQzPuvR0rkUEOP_U4Avdrdc,10124.67
10408,5611,Quantum Trader #5611,AS99qVE3aKx9LS65BHbhTMoMZpNCMqnzbQW2FbdTkc25,https://arweave.net/UhQN_ZxJgrJtg6ogQCkAnLMWgd3gKDfWaVF5BcDjHt0,10123.7885
10409,1312,Quantum Trader #1312,CkWc1fWToPBTMzGdNSpArwyFYm7n3DAUtEUUHHXgBrZ5,https://arweave.net/GmgWFAvErSqPKv48-LpPzRZnrhrwPJQbedlCOV7vlGw,10122.907
10410,1462,Quantum Trader #1462,Exbrp7ywPNcDQyGmfF5x6pnh29A3kFLy32YDyYvukGeH,https://arweave.net/zX9h-_lnxt6QnRCpo2EKbOCuN-BSRLvt5lGcu2JMW7g,10122.0254
10411,2519,Quantum Trader #2519,2CeeLxvokNSXaE1FWu7KakghLk46AK7h1DwPPjUanf6b,https://arweave.net/5n35OzI19iGELAbEgFmFAZpnlqRcgd7NUTUwqx7Z2fA,10121.1439
10412,578,Quantum Trader #578,2Y63PaNzvnkJT2sKBxpGjsU9r6cR6LD2fUBja84MyEdM,https://arweave.net/aprdJo4xAzp44GIGu5q9iaQE-F7yz3ujo5ehugrX9eM,10120.2624
10413,6150,Quantum Trader #6150,5wAC8bAzzVH1hot4BxnzMnFzR8dXmABtJKxT8Ttjd8vh,https://arweave.net/c8K3bPbUlVdKInyvr01z_PIHWywp1M7LNum2UoF0hrM,10119.3808
10414,1749,Quantum Trader #1749,6QKB4r3LhYS8JyBgy1SMJfqqKyNuPyiFxBR5iL19y5aC,https://arweave.net/bIB7NawvjmNoRsnxRBttK2vu5Ypi6flLP393SKrlZ9s,10118.4993
10415,616,Quantum Trader #616,7JEMfbi25eJYnwYg1xYq4XszLm8tonWzQycoH4w6Qvt5,https://arweave.net/UMBWK2vCgfn-MVHlrM5Jl33bJmbTX060jpqmdc_dzYA,10117.6178
10416,2447,Quantum Trader #2447,AMqUeff7XeFRXc25UUdvNKtvpNeUwrosUn7dsFG6Uro,https://arweave.net/Nc95AyRyYfGFGgb9TUJCf5VOfhVBNMh2g9RFC5_LZTY,10116.7362
10417,8309,Quantum Trader #8309,AfpLGuUYroH4t25e6hEXskyb18k5R17Yr7Z45YGjwHky,https://arweave.net/YQ4IMPIRUt4guFY6x1lGHNAcZmh3DuLeXFQwt75tijo,10115.8547
10418,480,Quantum Trader #480,EFTtdHgTWNKccS4fnXqLJK3GdDhrLtWvsQv8A5hrQdqC,https://arweave.net/PY2jAm2dDIQqpb1AB-D2dbK6jRGC1bCzyuAM00M79x4,10114.9732
10419,4,Quantum Trader #4,EMHw2hFJGYGRQDFEr1xRauUWJ8iS34XyXZbJdboZLgcu,https://arweave.net/TBPGAu0bH6U7ji3_CIu0inR1TRZh8jPVLAjf2zYJnsc,10114.0916
10420,4627,Quantum Trader #4627,FnuUeHp8ojqBm2HRnL4YiqMCTSLsNampf4dG47V4yuUK,https://arweave.net/Z2VAn0xWy5uG2lXgjCuoslg89GhMFv9PuN2gd-OuIC8,10113.2101
10421,6080,Quantum Trader #6080,GDDCop94UacHGZaWDhLvzTfHi7Rtrg4t4RQU4WkAZAzT,https://arweave.net/ikprsFCGvJJCIWPVS8Catr_QcXmp3h3201GPq6UsbME,10112.3285
10422,3963,Quantum Trader #3963,H64rtWvctZe725YsD27mVuM2YGn2xEpZrJzKNvVmnwqR,https://arweave.net/t5_6kW1EY7jXOMkXEbBhAcugSyrg2YuNFGVR-bt91Hg,10111.447
10423,6664,Quantum Trader #6664,3CiSjNTYHZSFRuhz4iNfMBGgJR7e2EUJZSpJ9KHvJ2je,https://arweave.net/Px9kUbTPpRSJ_B9Ew1qDtGsDTmyj-DNcGCss4eUkK-E,10110.5655
10424,8138,Quantum Trader #8138,5W9dBH6hK2E4snC6Tqve9gAyXADS8ss9AsUD1rSoCXrF,https://arweave.net/TYZuF0a-D0uMr3TE-Cb-ivUstg4aOZIG99-eaLNZW3A,10109.6839
10425,4826,Quantum Trader #4826,5ZTG9BmszZtrdnh4kWahtg4jJ7qoBLbEBPje9wemF4AK,https://arweave.net/xQKY4J8b4MzcGih9kFuaefjZzgT_qMMmSJj9nXIdcK4,10108.8024
10426,6161,Quantum Trader #6161,85epQNDxSoz98aRz39skzcqAoqRybBr7YsgNydutgx3Q,https://arweave.net/VSiWgPLR_o6G1uJZTtuGwuIAZGKIr8aXOHH8LJvTy28,10107.9209
10427,1940,Quantum Trader #1940,CGUFKF5rqfTSx52sBkW6qfhvaQEig2ebp2Xj72r3UfJR,https://arweave.net/dZz11QTnh8Zs1qI209UovtKxIbcrFPccOfgLWH8TmLE,10107.0393
10428,5572,Quantum Trader #5572,D9s2TmZAoftjh9vKFx28AemyWKSGNh9u6MacGLxRsBgV,https://arweave.net/cnGj8QonzfpW4qys3xpGA6jXuz4D8_mlBULMOam5Db0,10106.1578
10429,4438,Quantum Trader #4438,4HzYVedH2tCxKfWPBtXzhBZzyLegMarwfU5B4YKqrJrh,https://arweave.net/AGy8ZRA3HlRL5JOwFj_4dVEGT-yTeq0Bia_szrWbKVs,10105.2763
10430,1230,Quantum Trader #1230,75XfC6v7Qi4WRHv1DLVWHCwY63Qp8hC5iwtzUc552tD2,https://arweave.net/OVr41jKg4Pu5BoA3khsCA08GV4n1AQL11_-Lv5rdjPc,10104.3947
10431,3881,Quantum Trader #3881,8G2u4cWbHRzrZpawzwy178ykBhqKwybsgSQetHve3ZMt,https://arweave.net/fB9Tjy1p4Kgmw9iPl2LUTNAWmBkzKe4nHUogMgq5STU,10103.5132
10432,6519,Quantum Trader #6519,AuiyfhLtazp3PZPDtYyws8hBwdUL76ebdNS5iaCCD5mg,https://arweave.net/khkx_8xUhhYP5H0DmHaYpq3XCp-5XiEdWpPPqgaW2v8,10102.6317
10433,3512,Quantum Trader #3512,GqmAFDXH8WP8n9M2wJSTAKHFWaMDV4KAo5CTEaf4VSbt,https://arweave.net/KxUpLygTJ_U1LVmEA5RPLQ9Ygo0V_Ss8--uMibsEBxA,10101.7501
10434,8875,Quantum Trader #8875,HB9ug5VrKWDZftCwei8jBFLs73BDYFFRNydSAgYqxz1X,https://arweave.net/If2_aYS78pfxD4tlc9XuA9eWxI70flbo0SAkKyqHnoU,10100.8686
10435,8661,Quantum Trader #8661,51DygjSd6b7LLq7Ut3EeiheoY78mzDGjgscNk8qUhFpS,https://arweave.net/e6kCpfE3IQfVlh6VOqoFYLqN7uxFMA4vGvHVO-rhHoM,10099.987
10436,2455,Quantum Trader #2455,64MmkwDKWSC25zExCZfrjKJgaJXxo3z3A9aKkMUCVVHJ,https://arweave.net/Vn3apni3HJ_1yEvN0CH2n1prWGxsMVbFYutkfBFVvk0,10099.1055
10437,403,Quantum Trader #403,6ziU6mti8nHVKRaWF5qu15eb1jwFhGcN6dPBkiKLMP8s,https://arweave.net/oTjmndHYczerxYr86DJFsTAxQPSWdJk2Zs2YcjQJleM,10098.224
10438,7163,Quantum Trader #7163,7YeSEEJ89D2j9N3bT2GG3c46Qpk4Gku9CWzqPCazCVw7,https://arweave.net/qwc-8iHFufUue9UjVUNeoLva4_jixzf5uL37vT2sInw,10097.3424
10439,5586,Quantum Trader #5586,91wDdr1MtZmpVsnhAd8b9YjG94KJsGSejmMuHCD6WWPN,https://arweave.net/F94uNdkQVlAaDbytmQ4gxwSMdo_OX5l4Ok5LVBWug3s,10096.4609
10440,8693,Quantum Trader #8693,97pdmoJjuKKU2FNDJEiXd9NfAiRFaxS1Fd1hoMCLQjEN,https://arweave.net/-uMTEN7hzpK6f2tmtaq-y-4-xO6vw-OVE9s1vGaUA-8,10095.5794
10441,7921,Quantum Trader #7921,9DPpdNqybF5KCKekVWnkirQQHnCpAUwDsfjGF7zXcrNN,https://arweave.net/Nl5ZKU6e54Ri203tbvRWwou6luALhX9UT8HOPqKk54c,10094.6978
10442,3670,Quantum Trader #3670,9XJRmADQor8S4LKQMUN9QrKhNm1zvJnSn23m3GwketTG,https://arweave.net/4bGtqp3qKk8iHBv7Lmky5BQuzPOU8bEXG3qqM9W-54w,10093.8163
